Lambda11(-),Lambda22(-),Lambda33(-),I1,I41,I42,Energy,Sigma11(KPa),Sigma22(KPa)
1.2081632653061225,1.079591836734694,0.766681142390027,3.212976983675819,1.459658475635152,1.16551853394419,1.3073254,12.055021,5.7023635
1.2142857142857144,1.079591836734694,0.7628155231846991,3.2218958522741037,1.4744897959183676,1.16551853394419,1.3904066,12.545544,6.037553
1.220408163265306,1.079591836734694,0.7589886894563479,3.2309784496314524,1.489396084964598,1.16551853394419,1.4751878,13.056267,6.3842525
1.226530612244898,1.079591836734694,0.755200060390842,3.2402230079323657,1.5043773427738443,1.16551853394419,1.5616488,13.587647,6.7424793
1.23265306122449,1.079591836734694,0.751449066713404,3.249627803154742,1.519433569346106,1.16551853394419,1.6497719,14.140134,7.112239
1.2387755102040816,1.079591836734694,0.7477351504034531,3.259191153774447,1.5345647646813827,1.16551853394419,1.7395387,14.714162,7.4935427
1.2448979591836735,1.079591836734694,0.7440577644178622,3.2689114195143723,1.5497709287796753,1.16551853394419,1.8309312,15.310175,7.886389
1.2510204081632654,1.079591836734694,0.7404163724223425,3.2787870001362345,1.5650520616409833,1.16551853394419,1.9239328,15.928593,8.290775
1.2571428571428571,1.079591836734694,0.7368104485306753,3.2888163342734713,1.580408163265306,1.16551853394419,2.0185258,16.569855,8.7067
1.263265306122449,1.079591836734694,0.7332394770515283,3.298997898303633,1.5958392336526448,1.16551853394419,2.1146948,17.23436,9.134156
1.269387755102041,1.079591836734694,0.729702952242598,3.3093302052587523,1.611345272802999,1.16551853394419,2.212423,17.922539,9.573129
1.2755102040816326,1.079591836734694,0.7262003780718336,3.3198118037722324,1.626926280716368,1.16551853394419,2.3116953,18.634792,10.023606
1.2816326530612245,1.079591836734694,0.7227312679855031,3.330441277060876,1.642582257392753,1.16551853394419,2.471162,20.04418,10.852997
1.2877551020408164,1.079591836734694,0.7192951446828779,3.341217241940706,1.6583132028321537,1.16551853394419,2.6476736,21.656443,11.777603
1.2938775510204081,1.079591836734694,0.7158915398973124,3.3521383478753037,1.6741191170345688,1.16551853394419,2.826886,23.337177,12.727623
1.3,1.079591836734694,0.7125199941835102,3.3632032760554598,1.6900000000000002,1.16551853394419,3.0087714,25.087357,13.702981
1.0,1.0857142857142856,0.9210526315789475,3.0271134603425858,1.0,1.1787755102040816,-0.077228665,1.8546481,2.4985614
1.006122448979592,1.0857142857142856,0.9154478488310025,3.029102656474083,1.0122823823406915,1.1787755102040816,-0.065549254,2.0584364,2.5564718
1.0122448979591836,1.0857142857142856,0.9099108658743634,3.0313530274847134,1.024639733444398,1.1787755102040816,-0.052334785,2.266821,2.6095724
1.0183673469387755,1.0857142857142856,0.9044404598671028,3.033860108959818,1.0370720533111204,1.1787755102040816,-0.037611246,2.4800086,2.6580024
1.0244897959183674,1.0857142857142856,0.899035437198574,3.036619569483771,1.0495793419408581,1.1787755102040816,-0.020914197,2.6928916,2.7032132
1.030612244897959,1.0857142857142856,0.893694632621157,3.039627205913557,1.0621615993336109,1.1787755102040816,-0.0018911958,2.901568,2.7464547
1.036734693877551,1.0857142857142856,0.8884169084127643,3.042878938847155,1.0748188254893793,1.1787755102040816,0.018722236,3.1139193,2.786004
1.042857142857143,1.0857142857142856,0.8832011535688536,3.046370808277599,1.0875510204081633,1.1787755102040816,0.040899932,3.330153,2.8219962
1.0489795918367346,1.0857142857142856,0.8780462830227321,3.05009896942408,1.1003581840899623,1.1787755102040816,0.06461698,3.5504723,2.854558
1.0551020408163265,1.0857142857142856,0.8729512368930062,3.0540596887318885,1.113240316534777,1.1787755102040816,0.08984929,3.7750783,2.8838124
1.0612244897959184,1.0857142857142856,0.867914979757085,3.05824934003343,1.1261974177426073,1.1787755102040816,0.116573095,4.0041656,2.9098778
1.0673469387755101,1.0857142857142856,0.8629364999496832,3.0626644008629436,1.1392294877134526,1.1787755102040816,0.14476496,4.2379227,2.9328642
1.073469387755102,1.0857142857142856,0.8580148088853312,3.0673014489179264,1.1523365264473135,1.1787755102040816,0.17440277,4.476541,2.9528823
1.079591836734694,1.0857142857142856,0.85314894040394,3.072157158660637,1.16551853394419,1.1787755102040816,0.20546508,4.720202,2.9700322
1.0857142857142856,1.0857142857142856,0.8483379501385042,3.0772282980533623,1.1787755102040816,1.1787755102040816,0.23793077,4.969089,2.9844146
1.0918367346938775,1.0857142857142856,0.8435809149040827,3.0825117254214796,1.1921074552269888,1.1787755102040816,0.27177846,5.2233744,2.9961243
1.0979591836734695,1.0857142857142856,0.8388769321072198,3.088004386438614,1.2055143690129115,1.1787755102040816,0.30698943,5.483239,3.00525
1.1040816326530611,1.0857142857142856,0.8342251191750171,3.093703311228502,1.218996251561849,1.1787755102040816,0.34354383,5.748852,3.0118809
1.110204081632653,1.0857142857142856,0.8296246130030961,3.099605611578421,1.2325531028738026,1.1787755102040816,0.38142234,6.020381,3.0161
1.116326530612245,1.0857142857142856,0.8250745694217261,3.1057084782592996,1.2461849229487716,1.1787755102040816,0.4206069,6.297995,3.0179877
1.1224489795918366,1.0857142857142856,0.820574162679426,3.112009178447878,1.2598917117867554,1.1787755102040816,0.4610799,6.581858,3.0176187
1.1285714285714286,1.0857142857142856,0.8161225849433712,3.1185050532464866,1.2736734693877552,1.1787755102040816,0.50282365,6.8721313,3.015069
1.1346938775510205,1.0857142857142856,0.8117190458159788,3.125193515296255,1.2875301957517702,1.1787755102040816,0.5458216,7.1689787,3.0104094
1.1408163265306124,1.0857142857142856,0.8073627718670559,3.132072046479738,1.3014618908788007,1.1787755102040816,0.59368974,7.5674458,3.1298523
1.146938775510204,1.0857142857142856,0.8030530061809328,3.139138195709161,1.3154685547688463,1.1787755102040816,0.64437443,8.022277,3.3053608
1.153061224489796,1.0857142857142856,0.7987890079180252,3.1463895767966523,1.3295501874219078,1.1787755102040816,0.6964626,8.498855,3.488986
1.1591836734693879,1.0857142857142856,0.7945700518902892,3.1538238664030027,1.3437067888379846,1.1787755102040816,0.7521809,8.972199,3.6892672
1.1653061224489796,1.0857142857142856,0.7903954281500599,3.1614388020616744,1.3579383590170762,1.1787755102040816,0.82173043,9.325939,3.9455523
1.1714285714285715,1.0857142857142856,0.7862644415917844,3.1692321802749057,1.372244897959184,1.1787755102040816,0.89313763,9.69614,4.2132583
1.1775510204081634,1.0857142857142856,0.782176411566177,3.1772018546789305,1.386626405664307,1.1787755102040816,0.96637994,10.083316,4.4924383
1.183673469387755,1.0857142857142856,0.7781306715063522,3.185345734275453,1.4010828821324448,1.1787755102040816,1.0414345,10.487978,4.7831426
1.189795918367347,1.0857142857142856,0.7741265685654961,3.1936617817266697,1.4156143273635986,1.1787755102040816,1.1182799,10.910628,5.0854034
1.195918367346939,1.0857142857142856,0.7701634632656726,3.2021480117112247,1.4302207413577679,1.1787755102040816,1.1968942,11.351747,5.3992624
1.2020408163265306,1.0857142857142856,0.7662407291573586,3.210802489338634,1.444902124114952,1.1787755102040816,1.2772567,11.81182,5.724743
1.2081632653061225,1.0857142857142856,0.7623577524893314,3.219623328619818,1.459658475635152,1.1787755102040816,1.3593469,12.291317,6.0618696
1.2142857142857144,1.0857142857142856,0.7585139318885449,3.2286086909914697,1.4744897959183676,1.1787755102040816,1.4431458,12.790704,6.4106627
1.220408163265306,1.0857142857142856,0.7547086780496393,3.237756783892114,1.489396084964598,1.1787755102040816,1.5286331,13.310432,6.7711296
1.226530612244898,1.0857142857142856,0.7509414134337508,3.2470658593878055,1.5043773427738443,1.1787755102040816,1.6157899,13.850958,7.1432858
1.23265306122449,1.0857142857142856,0.7472115719762984,3.2565342128454784,1.519433569346106,1.1787755102040816,1.7045984,14.41272,7.527132
1.2387755102040816,1.0857142857142856,0.7435185988034336,3.2661601816520855,1.5345647646813827,1.1787755102040816,1.7950401,14.99615,7.9226713
1.2448979591836735,1.0857142857142856,0.7398619499568594,3.2759421439777228,1.5497709287796753,1.1787755102040816,1.8870986,15.601691,8.329902
1.2510204081632654,1.0857142857142856,0.736241092126728,3.2858785175810223,1.5650520616409833,1.1787755102040816,1.9807556,16.229757,8.748817
1.2571428571428571,1.0857142857142856,0.7326555023923446,3.2959677586551663,1.580408163265306,1.1787755102040816,2.075995,16.880775,9.179408
1.263265306122449,1.0857142857142856,0.7291046679704107,3.306208360712969,1.5958392336526448,1.1787755102040816,2.172801,17.555157,9.621664
1.269387755102041,1.0857142857142856,0.7255880859705534,3.3165988535094915,1.611345272802999,1.1787755102040816,2.271156,18.253311,10.075572
1.2755102040816326,1.0857142857142856,0.7221052631578948,3.3271378020007822,1.626926280716368,1.1787755102040816,2.3934104,19.233316,10.687645
1.2816326530612245,1.0857142857142856,0.7186557157224271,3.337823805337349,1.642582257392753,1.1787755102040816,2.568316,20.805042,11.619605
1.2877551020408164,1.0857142857142856,0.715238969054967,3.3486554958910473,1.6583132028321537,1.1787755102040816,2.7459326,22.444443,12.577289
1.2938775510204081,1.0857142857142856,0.7118545575294705,3.3596315383141286,1.6741191170345688,1.1787755102040816,2.926234,24.152508,13.560618
1.3,1.0857142857142856,0.708502024291498,3.3707506286292324,1.6900000000000002,1.1787755102040816,3.1091943,25.930225,14.5695095
1.0,1.0918367346938775,0.9158878504672897,3.030958009860581,1.0,1.1921074552269888,-0.05681157,1.9684868,2.6333237
1.006122448979592,1.0918367346938775,0.9103144964076509,3.0330623199375952,1.0122823823406915,1.1921074552269888,-0.044455588,2.1746268,2.6892524
1.0122448979591836,1.0918367346938775,0.9048085619535726,3.0354257224558787,1.024639733444398,1.1921074552269888,-0.030576587,2.3854275,2.740405
1.0183673469387755,1.0918367346938775,0.8993688311201843,3.0380438029285957,1.0370720533111204,1.1921074552269888,-0.014279783,2.5911808,2.7894764
1.0244897959183674,1.0918367346938775,0.8939941169899839,3.040912278380548,1.0495793419408581,1.1921074552269888,0.003837943,2.7982163,2.8351407
1.030612244897959,1.0918367346938775,0.8886832608494494,3.0440269926746097,1.0621615993336109,1.1921074552269888,0.023560286,3.0087895,2.877029
1.036734693877551,1.0918367346938775,0.8834351313562441,3.047383912030792,1.0748188254893793,1.1921074552269888,0.044860184,3.2231102,2.9152794
1.042857142857143,1.0918367346938775,0.8782486237357572,3.0509791207289036,1.0875510204081633,1.1921074552269888,0.06771308,3.441382,2.9500213
1.0489795918367346,1.0918367346938775,0.873122659005782,3.0548088169862786,1.1003581840899623,1.1921074552269888,0.09209329,3.6638074,2.981382
1.0551020408163265,1.0918367346938775,0.8680561832281857,3.0588693090024512,1.113240316534777,1.1921074552269888,0.11797714,3.890586,3.0094805
1.0612244897959184,1.0918367346938775,0.8630481667864845,3.0631570111631077,1.1261974177426073,1.1921074552269888,0.14534116,4.1219077,3.034433
1.0673469387755101,1.0918367346938775,0.8580976036882829,3.067668440396015,1.1392294877134526,1.1921074552269888,0.17416227,4.35796,3.0563493
1.073469387755102,1.0918367346938775,0.8532035108915816,3.0724002126720236,1.1523365264473135,1.1921074552269888,0.20441908,4.598932,3.075335
1.079591836734694,1.0918367346938775,0.8483649276540113,3.0773490396445746,1.16551853394419,1.1921074552269888,0.23608929,4.8450036,3.0914922
1.0857142857142856,1.0918367346938775,0.8435809149040827,3.0825117254214796,1.1787755102040816,1.1921074552269888,0.2691527,5.0963564,3.1049166
1.0918367346938775,1.0918367346938775,0.8388505546335924,3.087885163463063,1.1921074552269888,1.1921074552269888,0.30358845,5.3531623,3.1157012
1.0979591836734695,1.0918367346938775,0.8341729493103568,3.0934663336010395,1.2055143690129115,1.1921074552269888,0.33937722,5.615597,3.1239367
1.1040816326530611,1.0918367346938775,0.8295472213104843,3.0992522991727833,1.218996251561849,1.1921074552269888,0.37649983,5.88383,3.1297064
1.110204081632653,1.0918367346938775,0.8249725123694337,3.105240204265927,1.2325531028738026,1.1921074552269888,0.41493756,6.1580296,3.1330938
1.116326530612245,1.0918367346938775,0.820447983051137,3.111427271068439,1.2461849229487716,1.1921074552269888,0.45467216,6.4383616,3.1341777
1.1224489795918366,1.0918367346938775,0.8159728122344946,3.117810797319614,1.2598917117867554,1.1921074552269888,0.495686,6.7249875,3.1330314
1.1285714285714286,1.0918367346938775,0.8115461966165859,3.1243881538575904,1.2736734693877552,1.1921074552269888,0.5379618,7.018068,3.1297307
1.1346938775510205,1.0918367346938775,0.8071673502319638,3.131156782259249,1.2875301957517702,1.1921074552269888,0.5828237,7.3520207,3.1718593
1.1408163265306124,1.0918367346938775,0.8028355039874274,3.138114192568536,1.3014618908788007,1.1921074552269888,0.6326925,7.7949715,3.3478317
1.146938775510204,1.0918367346938775,0.7985499052116939,3.1452579611094404,1.3154685547688463,1.1921074552269888,0.6839734,8.25927,3.53203
1.153061224489796,1.0918367346938775,0.7943098172194194,3.152585728380044,1.3295501874219078,1.1921074552269888,0.73664826,8.745489,3.7245193
1.1591836734693879,1.0918367346938775,0.7901145188890351,3.1600951970242246,1.3437067888379846,1.1921074552269888,0.8000477,9.148214,3.961882
1.1653061224489796,1.0918367346938775,0.7859633042538914,3.1677841298777603,1.3579383590170762,1.1921074552269888,0.87039477,9.509676,4.23046
1.1714285714285715,1.0918367346938775,0.7818554821062229,3.175650348085727,1.372244897959184,1.1921074552269888,0.9425873,9.887781,4.5106664
1.1775510204081634,1.0918367346938775,0.7777903756134695,3.183691729288238,1.386626405664307,1.1921074552269888,1.0166032,10.283043,4.8025546
1.183673469387755,1.0918367346938775,0.7737673219465034,3.1919062058716974,1.4010828821324448,1.1921074552269888,1.0924196,10.695963,5.1061587
1.189795918367347,1.0918367346938775,0.7697856719193344,3.200291763282889,1.4156143273635986,1.1921074552269888,1.1700141,11.127031,5.4215093
1.195918367346939,1.0918367346938775,0.7658447896398838,3.208846438403315,1.4302207413577679,1.1921074552269888,1.2493668,11.576731,5.748642
1.2020408163265306,1.0918367346938775,0.7619440521714295,3.2175683179813586,1.444902124114952,1.1921074552269888,1.3304558,12.04554,6.0875697
1.2081632653061225,1.0918367346938775,0.7580828492043445,3.226455537119918,1.459658475635152,1.1921074552269888,1.4132624,12.533914,6.4383183
1.2142857142857144,1.0918367346938775,0.754260582737768,3.2355062778172736,1.4744897959183676,1.1921074552269888,1.4977658,13.042322,6.8008966
1.220408163265306,1.0918367346938775,0.7504766667708561,3.2447187675590814,1.489396084964598,1.1921074552269888,1.5839474,13.571213,7.175314
1.226530612244898,1.0918367346938775,0.7467305270032811,3.2540912779594313,1.5043773427738443,1.1921074552269888,1.6717887,14.12103,7.561576
1.23265306122449,1.0918367346938775,0.7430216005446555,3.2636221234490366,1.519433569346106,1.1921074552269888,1.7612708,14.69221,7.9596796
1.2387755102040816,1.0918367346938775,0.7393493356325732,3.2733096600086986,1.5345647646813827,1.1921074552269888,1.8523769,15.285187,8.369623
1.2448979591836735,1.0918367346938775,0.7357131913589704,3.283152283946265,1.5497709287796753,1.1921074552269888,1.9450893,15.90039,8.791404
1.2510204081632654,1.0918367346938775,0.7321126374045219,3.293148430715377,1.5650520616409833,1.1921074552269888,2.0393908,16.538235,9.225004
1.2571428571428571,1.0918367346938775,0.7285471537807987,3.303296573774398,1.580408163265306,1.1921074552269888,2.1352656,17.199142,9.670419
1.263265306122449,1.0918367346938775,0.7250162305799224,3.3135952234839525,1.5958392336526448,1.1921074552269888,2.2326975,17.883516,10.127626
1.269387755102041,1.0918367346938775,0.7215193677314662,3.324042926041603,1.611345272802999,1.1921074552269888,2.3316698,18.59177,10.596614
1.2755102040816326,1.0918367346938775,0.7180560747663551,3.3346382624522226,1.626926280716368,1.1921074552269888,2.4926248,19.99459,11.461789
1.2816326530612245,1.0918367346938775,0.7146258705875349,3.345379847532734,1.642582257392753,1.1921074552269888,2.6686313,21.593473,12.426861
1.2877551020408164,1.0918367346938775,0.7112282832471821,3.3562663289498764,1.6583132028321537,1.1921074552269888,2.8473344,23.26025,13.417892
1.2938775510204081,1.0918367346938775,0.7078628497302397,3.367296386289773,1.6741191170345688,1.1921074552269888,3.028706,24.995882,14.434799
1.3,1.0918367346938775,0.704529115744069,3.378468730158109,1.6900000000000002,1.1921074552269888,3.2127225,26.801365,15.47749
1.0,1.0979591836734695,0.9107806691449813,3.035035796301092,1.0,1.2055143690129115,-0.03503579,2.085102,2.7646198
1.006122448979592,1.0979591836734695,0.9052383932678313,3.037253299999728,1.0122823823406915,1.2055143690129115,-0.021523535,2.2884054,2.8199692
